"","1-1","1-2","1-3","1-4","1-5","1-6","1-7","1-8","1-9","1-10","1-11","1-12","1-13","1-14","1-15","1-16","1-17","1-18","1-19","1-20","2-1","2-2","2-3","2-4","2-5","2-6","2-7","2-8","2-9","2-10","2-11","2-12","2-13","2-14","2-15","2-16","2-17","2-18","2-19","2-20"
"backgnd11933",0,0,0,3.16098546095521,0,0,0,0,0,0,0,0,0,0,0,0,4.00352588388043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8803091439523,0,0,0,2.33119014154307,0,0,0,0
"backgnd11934",0,3.11609037638527,3.65738159574817,0,0,5.57335187986753,0,0,2.43475325696302,2.50996417080585,0,0,4.48587571233039,0,0,0,0,4.53928852666194,0,4.32775567757392,0,3.02870218651668,0,2.78895043479835,3.70248395865699,3.23792267545323,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"backgnd11935",3.70878554974472,0,4.19501706330688,0,0,0,3.9496069294712,0,0,0,4.09788866786118,0,3.58095483202099,0,0,0,0,0,0,0,3.348135722789,3.48089587265934,0,0,0,0,0,0,3.91352164347935,0,0,3.08475250630939,4.10836397836212,0,2.95751289891728,0,0,0,0,0
"backgnd11936",0,0,0,0,2.86747874969503,0,0,0,0,0,3.75260076715152,4.34146348563005,3.55346110871556,0,0,3.16755195321331,0,0,4.14963632987179,3.7114479848545,0,0,0,0,3.70397893009653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"backgnd11937",0,0,0,3.78261711145695,0,0,0,0,0,0,3.69738955989433,0,0,0,0,2.51967899315715,4.49516020902868,0,0,0,0,0,0,0,0,3.25749055454288,0,3.82413456591554,2.54492222170176,0,0,0,3.11062185462482,4.84061582227242,0,0,3.18374893662038,3.59732820690476,3.13700694638562,0
"backgnd11938",3.16979122657453,2.89674535584918,0,4.182014953888,0,0,0,0,0,0,0,0,3.49095533720199,0,3.5618195333024,0,0,0,0,0,0,0,0,0,4.41060877187087,0,0,4.28970631159314,0,0,0,3.42955097761671,2.72127466048811,5.17937844544473,0,0,0,0,0,0
"backgnd11939",0,0,0,0,3.98652809100269,0,0,4.08701468963252,0,0,0,0,0,0,0,0,0,0,2.12535978460155,0,3.6918674233927,4.17470149968226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.32204963170019
"backgnd11940",4.09937859448599,0,0,2.90221824801193,1.49922890519055,0,0,0,0,0,4.24855180187446,0,4.1176598973743,0,0,0,0,3.0382992338991,0,2.3581422111322,0,0,0,3.72951466097663,0,0,3.10442877219067,0,0,0,0,0,0,0,0,0,0,2.01353673488444,0,0
"backgnd11941",0,2.93250402174359,4.17089849853317,2.62042359873674,0,0,4.08529528799238,0,4.1289884718689,0,3.30910447094766,3.71332086100715,0,0,4.91604492725994,3.72253294441825,0,0,0,3.83890790241076,0,0,0,0,3.96589428170189,0,0,0,3.78424025499148,0,0,0,4.80193704221452,3.99408077598788,3.77936229265291,0,0,3.67358206474434,0,0
"backgnd11942",0,0,0,0,0,0,0,2.77550822646577,2.46567698002821,0,0,3.12339989457986,0,3.64476630317588,0,0,0,0,2.82788310819149,3.27774266526071,0,3.06747606803672,2.9117737944063,0,3.68334246835832,0,0,0,0,0,0,3.18039504929737,0,2.23151514097399,0,2.84579054827789,0,0,0,0
"backgnd11943",3.8579318873762,0,0,1.7877342031105,0,2.82889909065183,0,0,0,0,0,0,0,0,0,2.68584285986383,0,0,4.27693835570708,1.30810795473143,0,3.03910787807677,4.52007691183661,0,0,3.42426033180543,2.95878861084619,0,0,3.20400558836344,0,0,0,0,0,2.26778899109563,4.50852291719893,0,0,0
"backgnd11944",0,0,0,0,0,0,0,0,3.27108284017049,0,0,0,0,0,0,0,0,3.19316706934958,0,0,3.30414981635269,0,3.76187519741287,0,0,0,0,0,3.82943903066662,0,0,4.20942277882532,0,0,0,1.84326552629817,0,0,0,0
"backgnd11945",0,3.0241441309738,0,3.58181154278166,0,0,0,0,0,4.44015797601004,0,0,0,0,3.31222035979294,0,0,3.36174505452946,0,0,4.47676622982024,0,0,0,0,0,3.92215361433253,0,0,0,0,2.21209376647331,0,0,0,3.93424103529396,1.85385001339889,0,0,0
"backgnd11946",2.05181382326043,0,0,0,3.09921076616097,3.64227190393699,0,0,0,0,3.47879988913694,0,3.10193740688073,0,3.62163404112947,0,0,0,0,0,1.96094378553089,0,0,0,4.33548634302137,2.87801435164273,0,5.85413628422549,3.09314519710409,0,3.2146127887683,0,3.70315649139583,0,0,0,0,4.74257383766744,3.87240328757668,0
"backgnd11947",0,3.81342140885562,0,0,0,0,0,0,0,2.95291603159948,3.63504761211609,0,0,0,0,0,2.12607645777244,2.33919580018655,0,2.58556534944866,0,0,3.04901671242849,2.82923435222985,4.93883852055579,0,2.68620551550698,0,0,0,0,0,0,0,4.22166792767903,0,0,0,0,0
"backgnd11948",0,3.16785290275759,0,0,0,4.02625779401929,0,0,4.04347062823534,0,0,0,0,4.91287693357923,3.0605347415503,0,0,3.76924720853202,3.67041310191087,3.34795687064768,4.65143076025645,0,2.2242467561912,2.48128514296071,1.66575667008165,0,0,0,0,2.70876435718717,0,0,0,0,0,0,4.71146840332445,0,0,0
"backgnd11949",0,0,2.5425828468586,4.00879018413443,0,0,4.22716670566147,0,0,0,0,0,0,5.00542056764088,0,0,0,3.71395921266061,0,4.48238250179855,0,0,0,0,2.23717892769023,0,0,0,0,2.69150235157775,3.48093843699596,0,5.80555019588682,0,4.05366941527807,4.66259104994421,2.38885955463363,0,0,0
"backgnd11950",0,0,0,2.72905199866712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03378942132343,0,2.71052049358418,0,2.67614815518979,3.89955682022383,0,0,3.13343792986681,0
"backgnd11951",0,0,0,3.64796778093959,2.51181429205973,0,3.76822900716558,3.1085173894955,2.87676413609742,2.74042981185393,3.77653307292512,0,0,0,0,0,0,0,2.70640053142287,0,0,0,0,0,0,3.46742681674626,0,0,3.62432920669829,3.81397995922946,2.73870583972185,0,2.24013897491325,0,3.6582921827642,3.59894653778569,0,0,0,0
"backgnd11952",0,4.59861590415203,0,0,0,0,2.37925797047799,3.49668727172502,0,0,0,0,4.7921118658983,0,0,0,0,0,0,0,4.29484016878942,0,0,0,0,0,2.68278412754851,0,0,3.97501992554928,0,4.40079758218282,0,0,0,0,2.1026561002285,0,5.19993480324696,0
"backgnd11953",0,0,5.01065560611655,0,0,3.04272594315093,0,0,4.42359695310064,0,0,0,0,3.85278306322082,0,0,3.39638334841403,0,3.58497677521264,0,0,0,3.88305307162634,2.66917593623535,4.24291438607057,0,0,4.16746319195699,0,0,2.35607674692434,0,0,3.02602987220328,0,0,0,2.74379411245221,3.3168388807594,0
"backgnd11954",0,0,0,0,0,0,0,0,4.31487796314414,0,0,4.76193596080416,3.4227973818354,0,0,0,4.1695680341338,0,2.94356605167551,0,0,0,0,0,2.84086479845656,0,0,3.40656676056182,0,3.6450101513429,0,0,0,0,0,0,0,0,4.97589738193556,3.62231353084614
"backgnd11955",0,0,0,0,1.85141855601211,0,3.15958436283419,0,0,0,4.14700902243591,0,0,0,0,0,0,0,0,0,0,0,3.88144237298237,0,0,0,0,0,0,0,0,3.59609765141353,0,2.75803397876766,0,2.83330935635293,0,1.94395083797153,0,0
"backgnd11956",0,0,0,0,3.55386878879175,2.72184730200769,0,0,0,0,0,0,0,0,3.21132264798747,4.05962209315916,0,4.07636124964782,3.08523475622398,0,0,0,4.37554986911305,0,3.76801844157329,2.76644138724399,4.98769635901864,2.56666745726349,0,0,0,0,0,0,0,0,0,0,2.92621791461028,0
"backgnd11957",0,0,0,0,0,0,3.58992667155361,0,0,0,0,3.93504352302684,4.40217505885461,0,1.93820338324831,0,0,2.88718165648445,0,0,0,0,0,0,0,0,0,0,0,0,4.79839531003632,0,0,0,0,4.73724942304713,0,0,0,3.68014982787845
"backgnd11958",3.18680720959246,0,0,0,0,0,0,0,3.07407143680805,0,0,0,0,3.59764577295788,0,0,0,0,0,0,0,0,3.5630081768629,0,0,3.58427352009586,0,0,0,0,0,0,0,0,2.04699732578193,4.7781979096393,0,0,0,0
"backgnd11959",4.40836049834812,0,0,0,0,0,4.62294225001148,0,3.10407802748115,0,0,0,0,0,0,4.06704854038819,0,0,0,0,0,0,3.52931369043611,0,0,4.0394049942573,3.19305784214493,0,0,0,0,0,0,0,0,0,0,2.6489298610312,0,0
"backgnd11960",0,3.89079853014923,0,0,0,3.17738487313162,3.47310333638741,0,0,2.85451140889532,0,0,0,4.18813464841506,0,0,0,0,4.33401217443084,0,0,0,0,0,2.39014800761573,0,0,0,0,0,0,0,3.24445482162162,0,0,0,0,4.93866308368904,0,0
"backgnd11961",0,3.43512220552611,4.19729095407913,0,0,0,0,0,2.59074602166002,0,0,0,0,0,0,0,0,0,2.34566463604963,3.45886763543413,0,0,0,0,0,0,0,0,0,0,0,0,3.27689579495945,0,0,0,2.57021423567746,0,0,0
"backgnd11962",0,0,0,0,0,0,0,2.33930054276846,0,0,5.08216164807661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.37820229875575,0,0,0,2.75477747789304,0,0,0,2.61954015442903,4.7468248349691,0,0,0,2.7380772424273,3.86884662954373
"backgnd11963",0,0,0,0,0,0,0,0,0,4.73342085028613,0,3.18719188542171,0,3.86102653524644,3.09516049614332,0,0,3.62888932145851,0,0,0,0,2.81207102358945,0,0,2.70754845456792,0,0,0,0,0,0,0,0,0,0,2.87113142444654,0,0,3.0496455759537
"backgnd11964",0,0,0,0,2.97230064809919,0,0,0,0,0,0,2.3340830085567,3.29271462075822,0,0,0,0,0,0,0,0,0,0,4.56887043116259,4.59426243384325,3.4103551062069,0,0,0,0,0,0,0,0,4.72956564101752,3.4441148845438,0,0,0,3.46580879282697
"backgnd11965",0,0,0,0,0,2.48201607916388,3.29363857603036,4.09830679394438,0,4.40709505246636,0,0,0,3.6431898489209,4.2860851492598,0,0,0,5.00545332861617,3.77719496371948,0,3.43823505485523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"backgnd11966",3.61433585244922,3.43899154760213,0,3.58374189368849,0,0,0,0,0,0,0,4.02559610015768,4.33529527614743,0,0,5.98250197644045,0,0,0,0,0,3.71838474227948,3.48493425524824,0,3.59324126701939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.10717879193887
"backgnd11967",0,0,0,2.47419701541851,0,3.98989101606321,0,0,0,3.39012038145822,2.94411647258912,3.42911270662325,0,0,2.59482417249645,0,0,0,0,2.91033842388095,0,0,0,0,0,0,3.35826516753832,3.5887541728583,0,0,0,0,3.51030328979764,0,3.67484815905044,0,0,0,0,0
"backgnd11968",0,0,4.1659388809911,0,0,0,0,2.13925759865392,0,0,0,0,0,0,0,0,0,0,0,0,0,2.53736887887181,3.25482798894073,0,2.81553707072153,3.7997906065066,5.03120305067015,0,0,0,0,0,0,0,0,4.27481698117045,4.39318665922457,0,0,2.28160475132403
"backgnd11969",0,0,0,0,0,0,3.02691238170398,0,0,0,0,0,0,0,0,0,0,3.85302802134012,3.66521972610136,0,0,0,0,3.44928616925529,0,0,3.16168499192505,0,0,0,3.30931986042128,0,0,0,3.54332290606554,0,4.2046865542392,0,0,0
"backgnd11970",0,4.36047063431624,0,0,0,3.72135800175102,0,0,0,2.88753587222294,3.0362522601865,3.07507222389897,0,0,0,5.02794160766783,4.88462518116076,0,3.3640489424447,3.89712202737909,0,5.01249861950364,2.19130033246119,0,0,0,0,0,0,5.16766926976547,0,0,3.63746058499714,0,0,0,0,0,0,2.32190057084505
"backgnd11971",0,0,0,0,0,0,0,0,3.60301233188791,0,3.89696244589455,2.45115424055828,4.25481459685532,0,0,0,0,3.28640378851495,2.88342109730955,0,4.36697036132486,4.74825824452995,2.70948685204907,0,0,0,0,0,2.41646525976879,0,0,0,4.15654935011527,0,0,0,0,0,0,0
"backgnd11972",0,0,0,4.06294981836511,0,3.9961263735174,2.95353910233169,3.96831084128751,0,2.73866042028107,0,0,3.61157462616676,0,2.77503110523246,0,0,0,0,0,4.65591277881042,4.17947733828908,0,0,0,0,0,3.86032885577066,4.17436070211036,4.45855096405084,0,0,2.55224911620272,4.14476695111838,0,0,3.13796762984724,0,4.12794839756759,0
"backgnd11973",0,0,0,0,0,0,0,0,2.58184398755514,0,0,2.84619341908456,0,0,0,0,0,0,0,0,0,0,0,0,0,3.76243880033525,4.2573720836303,4.90308867887471,0,0,0,2.94587841389566,0,0,0,2.32087343414734,0,2.84660592971488,0,0
"backgnd11974",0,2.7038037241435,0,0,1.80705005199529,0,0,0,3.48563733670235,4.57022123250201,0,0,0,0,0,4.88199347403962,0,0,0,2.82947585693445,0,0,0,0,0,3.00706313439357,0,0,0,0,0,0,0,0,0,0,0,3.31098500544096,0,3.64432945462217
"backgnd11975",0,0,0,2.63542511580983,3.13646420181401,2.85988481352757,0,0,0,0,0,0,0,3.20980935655901,0,0,3.82936772506873,0,0,5.83762673693249,0,3.57618271703497,4.82705040604184,0,2.52289249880103,0,0,0,0,0,3.18383109292807,4.17520671441335,0,0,0,0,0,0,2.93299162989699,0
"backgnd11976",0,2.96667452459787,0,0,0,3.24723624227358,3.37825783226829,0,0,0,2.44368459518351,5.72179935472177,3.90957397329116,0,3.81085025166428,0,3.9834742332561,0,0,0,0,0,0,0,0,0,2.81603462720562,0,0,0,0,0,4.27556242194333,0,0,0,0,2.98534417008965,2.33014949132754,0
"backgnd11977",0,0,0,0,0,0,0,0,0,3.24478350684989,0,0,0,0,3.92305550802632,0,0,4.4344298154257,0,0,0,0,0,0,0,4.38857388933799,0,0,0,3.0543168297367,0,0,0,0,0,0,0,0,0,0
"backgnd11978",3.92712195240279,0,0,3.42428831039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21407631005387,0,0,0,0,0,0,3.2637413190687,4.64560660773782,0,0
"backgnd11979",0,0,2.69952449984864,0,3.28880939346055,0,0,0,3.61557643235443,0,0,2.6307916408186,0,3.57738465581364,2.58309353284873,0,4.58796300608898,0,4.00909565051616,0,2.80773144197441,0,0,0,0,0,0,3.02906954369744,3.16156513182983,5.07768386653738,2.99757196659497,0,4.65383513738871,0,2.37531862554362,0,0,0,0,3.97637395258991
"backgnd11980",0,0,0,4.7385139163947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2063752164165,0,0,0,0,3.79414751364507,0,0,0,0,0,0,4.54703039981477,0,0,0,0,0,0,0,0,0
"backgnd11981",0,0,0,0,0,0,3.22069247693308,0,4.0840737866309,2.54546313712338,0,4.16279986222426,0,0,4.48124048477869,0,3.62252292786517,0,4.35941020321212,0,0,0,0,3.24030741085489,0,0,0,0,0,2.63668121805798,0,0,4.57264100257334,5.60228797615508,0,0,0,0,1.31028232774393,0
"backgnd11982",0,0,0,0,4.65586413502508,0,4.3620586883032,0,0,0,0,0,3.28703823247838,0,0,2.20137584612915,0,0,0,0,0,0,0,0,0,3.8632176610192,0,4.67277252541475,0,0,0,0,4.93566950113814,2.04650929435488,0,0,0,3.54358118844741,0,3.76548080685999
"backgnd11983",0,0,0,0,0,0,2.73289996555973,2.07647496853002,3.26440846261746,0,0,3.31050312200855,0,0,0,2.91546449970222,5.73739787336937,0,3.17569194894102,0,3.67562811210886,0,0,0,0,0,0,0,0,0,4.23413433234886,4.95063916809031,0,0,3.20745030450551,0,0,0,0,0
"backgnd11984",4.20043246828153,0,2.80092547609024,0,0,0,3.51629126825807,0,0,0,2.34867078462972,0,0,0,0,0,0,0,3.57430430667931,3.48115316731971,0,0,3.12745101776318,0,2.86486099215924,0,0,0,0,0,4.46549767307011,3.00837040049264,0,0,0,0,0,4.24613536988456,0,0
"backgnd11985",0,0,0,4.47684517131421,3.66042072387597,0,0,0,0,0,1.42125737886411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.67136111376132,3.59128544982079,0,0,0,0,0,3.96574226929954,0,0
"backgnd11986",0,0,0,0,3.94611090282106,2.9931428916764,0,0,4.77597844746653,2.55616650254035,0,0,0,0,0,0,0,0,0,2.72576354037292,3.80483594611032,0,0,0,0,5.01902923995396,4.6248480277364,0,0,0,0,0,0,0,0,0,0,0,3.40858970570741,0
"backgnd11987",0,2.80749913056916,0,0,3.45685738131212,3.44452875510136,0,0,0,0,0,0,4.41770710984708,0,0,3.7799857669622,0,0,4.19084057501471,0,0,3.56416145481578,0,3.15491754482907,0,0,0,0,4.81227762141075,4.00940798267316,0,0,0,0,3.6426792038136,0,0,0,0,0
"backgnd11988",2.72958979565103,0,0,0,0,0,0,0,2.38441601397543,0,1.24085720117082,0,2.67431644986168,0,0,0,4.3596697627364,0,0,3.41785851522811,2.94866880122968,4.6091670506246,4.18363150308659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0366404715161,0,0
"backgnd11989",0,0,0,4.26092023860693,0,0,0,4.22622796399882,2.55760869862425,0,0,0,0,0,3.88326447642145,3.94324508679889,5.1698598601714,0,0,0,0,4.62872041570013,3.63667018333316,0,0,2.92570405141601,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"backgnd11990",0,3.44116878856821,3.9308704384727,0,0,0,0,0,0,0,0,0,4.38140321758434,0,4.10239739390692,4.3199998921625,4.10937279039951,2.88814980362306,0,0,0,0,0,0,0,0,0,0,3.64985479681599,3.16118240779937,0,4.4327941794302,0,3.30274649246828,0,0,0,0,0,0
"backgnd11991",0,0,0,0,0,0,5.01363370152835,4.74286840714422,0,2.24064276144707,0,3.91149500752068,0,0,0,0,0,0,0,0,3.93666895451751,0,0,2.96242028214312,0,0,-0.212447821131709,0,2.8684710221198,0,0,0,4.15795521474469,4.13176362108817,0,0,0,0,3.96215773847986,3.32477825973486
"backgnd11992",0,0,0,4.3562940317416,0,0,0,0,2.65928911163657,4.65422510824667,2.17569597773868,0,0,0,3.83269146322153,0,0,4.39063596125026,0,3.96897679494844,5.10486369341504,0,0,2.28293467446521,0,0,2.98031566889575,0,3.67622378677551,0,0,0,0,0,5.59780972803797,0,0,3.43994115084809,0,0
"backgnd11993",0,2.90145611553912,0,2.62338254334605,0,0,4.14206999189157,0,0,0,0,0,0,3.11199890964754,0,0,0,0,0,0,3.32512381849558,0,0,0,0,0,2.99500239033721,0,4.54503060037008,0,0,0,0,0,0,3.80822993745406,0,0,0,3.7207121524784
"backgnd11994",0,2.74390950412913,0,0,0,0,0,0,0,0,0,1.5548320679277,0,0,0,2.59178276145279,0,0,0,0,0,0,0,0,3.89553913244481,0,0,4.22732516935814,3.68343245305068,0,0,0,0,0,0,0,0,0,0,0
"backgnd11995",0,0,0,0,0,0,0,3.62752257495923,0,0,3.98863010097239,0,0,0,0,0,3.91185882762132,0,0,4.15449241472642,4.12071948876545,0,3.42278259451555,0,3.39708363722048,0,0,0,0,0,0,3.82555031459452,0,0,0,0,0,0,4.06912258800493,4.27377420615122
"backgnd11996",0,0,0,0,0,3.80744855130064,0,0,0,2.27624683900257,0,0,0,3.24483824727358,0,2.25793538896742,0,0,0,2.56396722313505,0,0,0,0,0,4.16163217582229,0,3.93889352573284,0,0,0,0,0,0,3.96378911818745,0,0,0,0,3.30496624891766
"backgnd11997",0,0,0,0,0,0,0,3.82207788426045,0,2.46101364960669,0,0,0,0,2.73482506096481,0,0,0,0,2.328543928815,0,0,0,0,0,2.56531460610714,0,4.1965702786406,0,0,0,0,0,0,0,0,0,0,0,0
"backgnd11998",0,0,0,0,2.47438796958504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.31267317805576,0,0,0,0,3.66175144756442,0,0,0,0,3.73204762048596,0,3.46557989817031,0,0,0,5.65070827154015,0,2.73106393685418,0
"backgnd11999",0,0,4.45916968973914,3.8438295373206,0,5.67280467745662,0,0,3.63863014787885,0,0,0,0,3.94980553554319,0,0,0,0,0,0,0,0,4.46314014067584,4.35148705249287,0,0,0,2.44299076283692,2.70956701839036,0,2.87245880468247,2.9682615564937,0,0,3.76370007469698,4.34392647287315,0,0,0,0
"backgnd12000",4.32125966064563,0,3.03007240292541,0,3.12516422856923,0,3.12964714655977,0,0,0,0,0,0,0,0,4.26572944260576,0,0,3.24368647242713,0,0,0,0,3.6063851583051,0,0,0,0,3.52796870328079,4.32574750180804,0,0,2.28957920833672,0,0,0,0,1.38069767758461,0,2.68285600327212
"backgnd12001",0,0,0,3.23551312446675,0,3.10039707609048,0,3.53447074671359,0,0,0,0,3.95539026429848,0,2.2061645014733,3.77504434127633,0,0,0,4.83456266362455,0,0,3.49715293312412,0,0,0,3.98833217081774,0,0,5.21973703558397,4.78638765504936,0,0,0,0,0,0,0,0,0
"backgnd12002",0,0,0,2.79074355389317,5.20090650071953,2.28759137779904,0,0,0,0,0,2.79051569803436,0,0,0,0,0,0,3.40725297213268,0,4.12548798123896,0,0,0,0,0,4.84736798808092,0,0,0,4.41401816012445,1.57027223692331,0,0,0,0,0,4.02274377101308,4.32797294833433,0
"backgnd12003",4.5623897856921,0,0,0,3.38423471472926,1.94281234203873,0,0,0,0,0,0,0,0,4.86801672251876,0,2.82118564703938,0,4.23734675621054,0,0,0,0,3.42990800905388,0,0,0,0,0,0,0,0,0,0,0,4.30255866847887,4.19208390530076,0,0,0
"backgnd12004",2.63140263818143,0,0,4.03923786390351,0,4.31849836188106,0,3.27461319227001,0,0,0,0,0,0,0,0,4.10415545210867,0,3.51900630552333,0,0,3.84396376216531,4.80349775108469,4.43688903036649,0,2.79863923409654,0,4.43936342625723,0,0,0,0,0,0,0,3.18571479435394,5.08200561575141,4.65204914535363,0,3.99425526350761
"backgnd12005",1.73694158274825,0,0,0,0,0,0,0,0,3.93687437348183,0,0,4.58678449546874,3.96129105138063,0,4.59099843143473,0,2.19056852325279,0,0,0,3.01127887162782,0,4.2109457030676,2.2792461069156,0,0,0,0,3.45054640655618,3.3881588419059,3.2948240060015,2.4518169827031,0,5.41165273930821,0,0,0,0,3.40190412145159
"backgnd12006",0,0,0,0,0,0,0,0,2.17280069917515,3.53523649515765,0,0,4.20847015948212,0,0,0,0,0,0,3.15131407073472,0,0,0,0,0,0,0,0,0,2.7742889402601,3.96975849877181,0,0,0,0,4.91928707190185,0,0,3.55422289716392,0
"backgnd12007",0,0,4.04895858077828,0,0,0.963271304319097,4.18891130624571,0,3.05701354381646,0,0,0,0,0,0,0,0,0,4.4434897999223,0,0,0,0,0,0,3.99859420720939,0,0,0,0,0,0,0,2.23146159803604,2.37260789739095,0,2.65738611721354,5.75259528632219,3.32663864043115,3.79736608397302
"backgnd12008",0,3.46419914011612,0,0,0,0,0,0,0,0,3.539289920766,0,0,0,0,5.82955299877275,0,0,0,0,3.2138734059929,3.6407645087855,0,0,3.11986618000055,0,0,0,0,1.32928576302966,0,0,4.17511751137125,0,0,3.732564124711,0,0,0,0
"backgnd12009",0,0,0,0,0,3.55419242882127,0,0,0,0,0,3.91767484531851,3.25675702973153,3.81340584060058,0,0,0,2.58531154427631,0,0,0,0,2.29589591154849,0,4.97247655799524,2.19356013187051,3.18482141901811,3.95394066183826,0,2.94253144927055,0,0,0,4.30051313728056,0,1.88141877034405,0,3.56541565944577,0,0
"backgnd12010",3.9342649775475,0,0,0,0,0,3.14212172792735,0,2.60258441668882,0,0,0,0,0,0,0,0,0,4.30622675202503,0,0,0,3.23226743424426,4.10278550214592,0,0,0,0,0,0,0,0,0,1.31123879153185,0,0,0,0,0,0
"backgnd12011",0,0,0,0,2.71794801732058,4.4724067827446,0,0,0,4.18432662505858,4.08011476975448,0,0,3.31531135596739,0,0,0,0,0,0,0,0,0,4.19861783994765,0,0,0,0,0,0,0,0,0,0,2.27409113997315,0,0,0,0,0
"backgnd12012",0,0,0,0,0,0,1.5484609542305,0,3.49274468720483,0,0,0,0,0,0,0,3.48529057956303,4.17939256519364,3.47313163599335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64565872291351,0,0,0,3.80859102022391,3.60019889876171,0
"backgnd12013",0,0,0,0,0,0,0,0,0,0,0,3.28981767183356,0,0,0,0,0,0,0,0,0,0,4.40398527561667,3.81096735822655,0,0,4.06074044788689,0,0,2.17407074148136,0,0,0,4.21314687430928,2.5000801009395,0,3.93438006783598,0,2.34188384216382,0
"backgnd12014",0,0,0,4.14927125344465,0,0,0,0,0,3.06726190663953,0,0,4.81946183239465,0,0,0,3.59333230308739,0,0,0,0,2.14055587321938,0,0,3.0053859375177,4.30308161599045,0,0,0,0,1.87181722644855,0,3.56355102202095,4.31696560331428,0,0,0,0,0,5.29876286312155
"backgnd12015",0,0,0,0,0,2.75842851577235,0,4.18605990007531,2.90627260656152,5.24235863539258,0,0,3.75842043677287,0,0,0,0,0,0,0,0,0,3.24126110435631,0,0,0,0,0,0,2.06065591636502,0,0,0,0,0,3.62041489310887,3.76629112406383,0,2.43650506935661,0
"backgnd12016",2.30114785520373,0,2.77174502240412,0,0,0,0,0,0,0,0,2.38532758147992,0,0,0,0,0,1.53160222850051,0,0,0,0,2.95064321778701,3.98429900412199,0,0,0,0,0,0,0,0,0,0,0,2.91130524963874,0,3.5019331988272,0,3.42764940592779
"backgnd12017",0,3.39519378742115,3.90791807811357,0,0,0,2.9657011033614,0,0,0,0,0,0,4.94324154891559,4.08566844456334,0,0,0,0,2.29069358192143,0,0,0,0,2.074753293315,0,0,0,0,0,0,4.20424288921825,0,3.96609290197102,0,0,3.36962119851487,2.75804972217047,0,2.07320151819347
"backgnd12018",0,0,0,3.04987571543396,0,0,0,2.56324682206097,3.5552258996555,0,0,0,4.16449641872879,0,0,0,0,3.01225656159983,0,0,3.12213503093692,2.50389215966989,3.36569027635068,0,0,0,0,0,0,0,0,4.48156733117409,0,3.4700675774047,3.51998521996065,0,3.06664202890853,0,0,0
"backgnd12019",2.53057795310856,0,4.22721047151503,0,0,0,0,0,3.66043606497545,0,0,2.55771828997344,0,3.65533322250784,0,0,0,0,3.76649641413199,0,0,0,0,0,0,4.31247123353169,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"backgnd12020",0,0,0,0,0,0,0,0,0,0,0,2.83395025156738,0,0,0,0,4.89368904641923,0,0,4.41262147154229,0,0,0,0,3.09192638447836,0,0,0,3.98269917638566,1.59278709046241,4.33140408099948,3.81024448717658,3.0588666036821,4.2106272573268,5.86700157500305,0,0,0,0,0
"backgnd12021",2.91117491976433,4.29331223667086,0,0,0,0,3.45558610760712,3.25059824882924,0,0,0,0,0,1.64823592871782,0,3.79634133866443,0,0,0,0,3.92388739990391,0,2.53983647608685,0,0,0,0,3.14187812250135,0,0,0,0,0,0,0,3.91774193163472,0,0,0,0
"backgnd12022",3.39488875205292,0,0,0,0,0,0,0,0,2.94123989929005,5.35743586980361,4.4573357216471,4.6136378578762,0,0,5.29170502293281,0,1.85087414704156,0,0,0,0,2.34396403499013,0,0,3.93108611417182,1.71810964188274,2.73211958161946,0,0,2.66965353335967,0,0,0,0,0,4.6209266842506,0,1.76770085689025,0
